marketing_id,date,channel,spend,impressions,clicks,conversions
M000482,2024-07-06,Instagram,4198.05,232209,3253,65
M000483,2023-02-06,Google Ads,13048.93,190530,5930,93
M000484,2023-06-25,Google Ads,30444.89,45609,4831,231
M000485,2024-02-09,Affiliate,39316.03,93361,11628,170
M000486,2023-08-27,Affiliate,28022.86,168298,6799,126
M000487,2023-03-12,Referral,2309.68,144365,479,163
M000488,2023-04-29,Meta Ads,5181.06,164324,2298,113
M000489,2026-08-22,Instagram,24476.8,295474,335,191
M000490,2023-04-13,Organic Search,14777.89,273678,4374,164
M000491,2024-08-23,Email,9059.85,285854,12263,147
M000492,2026-07-28,Direct,7223.81,99932,4489,245
M000493,2025-10-04,Google Ads,41394.39,245105,623,183
M000494,2024-05-20,Email,37771.03,241902,4078,185
M000495,2025-04-06,Meta Ads,9740.06,103485,1577,225
M000496,2023-04-05,Meta Ads,24822.91,196199,2970,21
M000497,2023-11-09,Meta Ads,10421.49,36060,1920,219
M000498,2025-05-20,Organic Search,30834.0,105324,5765,68
M000499,2022-10-25,Email,871.71,72082,12205,37
M000500,2024-02-27,Meta Ads,20459.99,213843,2927,69
M000501,2023-06-13,Instagram,28786.68,51718,10983,239
M000502,2026-06-20,Email,4801.95,99647,1689,39
M000503,2023-03-20,Instagram,36735.19,99537,9142,102
M000504,2022-02-04,Instagram,21348.49,56043,4441,159
M000505,2025-02-04,Referral,10156.21,243462,6269,2
M000506,2025-11-10,Google Ads,12180.72,218790,3116,144
M000507,2024-03-15,Google Ads,16480.14,288443,10275,175
M000508,2023-12-05,Direct,1106.44,124873,11197,39
M000509,2022-10-01,Email,8472.12,102585,8091,227
M000510,2023-11-05,Email,14076.56,259020,6448,130
M000511,2022-01-25,Direct,32425.78,261432,8107,252
M000512,2026-05-02,Email,28225.72,35796,2639,152
M000513,2024-03-20,Organic Search,29526.71,82520,4942,39
M000514,2025-01-14,Instagram,9482.9,109536,12711,190
M000515,2024-09-08,Affiliate,21573.56,174335,5833,236
M000516,2022-08-28,Google Ads,36139.55,247920,10822,145
M000517,2025-03-17,Affiliate,19207.6,70079,10520,39
M000518,2023-08-30,Organic Search,8644.2,160820,3031,181
M000519,2026-08-29,Affiliate,36038.99,297543,9564,101
M000520,2026-08-22,Referral,24347.73,45913,298,56
M000521,2022-07-01,Affiliate,1625.6,265578,10590,185
M000522,2025-01-07,Direct,14835.02,106242,3111,96
M000523,2022-10-23,Meta Ads,20741.88,137475,3345,72
M000524,2022-08-26,Meta Ads,28682.74,130001,1014,2
M000525,2024-11-18,Direct,36519.17,155144,1055,254
M000526,2026-04-03,Referral,19694.19,209698,3062,53
M000527,2025-07-08,Instagram,25976.86,71160,1293,169
M000528,2022-01-31,Affiliate,34993.79,40001,6782,117
M000529,2025-07-18,Affiliate,36224.98,149278,2377,92
M000530,2024-02-28,Instagram,27711.93,217635,12877,157
M000531,2026-06-01,Direct,32186.0,208729,13656,58
M000532,2022-03-04,Meta Ads,32878.01,37210,13560,217
M000533,2025-07-09,Referral,20280.16,96310,13773,181
M000534,2023-03-31,Meta Ads,24945.78,21965,7807,50
M000535,2025-11-09,Instagram,18787.48,33529,11875,130
M000536,2025-02-16,Referral,32595.28,257165,5167,172
M000537,2022-01-04,Direct,37777.13,36933,3867,209
M000538,2024-01-14,Referral,6879.26,191936,3338,213
M000539,2023-05-29,Referral,15650.01,278376,3221,254
M000540,2022-05-26,Organic Search,1001.61,119056,9094,143
M000541,2024-05-23,Referral,6587.46,122987,6147,95
M000542,2024-01-07,Email,7676.53,273030,2933,71
M000543,2025-04-13,Affiliate,14923.17,267224,6288,196
M000544,2023-04-21,Instagram,41459.86,277690,4665,248
M000545,2025-01-14,Meta Ads,34708.06,247815,5524,222
M000546,2022-02-28,Affiliate,27824.54,207203,13497,102
M000547,2025-10-08,Google Ads,31201.59,197052,5719,221
M000548,2023-10-05,Google Ads,11967.39,211458,8452,5
M000549,2024-09-04,Instagram,11724.09,45867,7482,210
M000550,2024-04-01,Referral,1922.35,159291,322,113
M000551,2023-03-31,Affiliate,37973.42,264397,6014,135
M000552,2022-02-11,Direct,2747.93,163876,2571,57
M000553,2022-03-08,Email,4971.86,51969,399,99
M000554,2024-05-27,Organic Search,23811.75,166074,9856,128
M000555,2026-04-30,Referral,27285.16,132545,8748,49
M000556,2022-09-04,Meta Ads,9425.13,169892,2729,150
M000557,2025-03-09,Organic Search,26013.39,85172,12608,212
M000558,2023-09-07,Google Ads,28723.32,275323,1034,189
M000559,2023-12-28,Instagram,10672.11,257469,5549,116
M000560,2022-09-22,Google Ads,33317.12,286119,5586,3
M000561,2022-08-24,Direct,2484.94,81051,9360,76
M000562,2022-10-27,Referral,26880.2,268550,11606,204
M000563,2026-07-20,Affiliate,31902.23,136559,8795,162
M000564,2022-05-09,Email,30104.28,298316,4175,43
M000565,2022-06-21,Direct,22141.37,63544,4541,63
M000566,2023-04-09,Referral,15705.03,228627,12064,118
M000567,2023-07-28,Affiliate,16505.22,16868,13536,9
M000568,2022-11-17,Organic Search,26442.44,128987,13017,171
M000569,2025-08-28,Meta Ads,41683.92,249419,209,87
M000570,2026-05-24,Referral,25588.04,72562,810,56
M000571,2022-07-22,Email,18591.84,46815,8145,53
M000572,2025-12-23,Instagram,15709.38,149174,10402,53
M000573,2026-04-05,Referral,18359.31,230580,13504,125
M000574,2025-05-03,Direct,39819.83,246869,5880,19
M000575,2024-04-26,Organic Search,28518.72,53950,2459,99
M000576,2026-02-07,Google Ads,24596.76,164269,3175,88
M000577,2022-05-25,Referral,36320.17,194418,9787,166
M000578,2022-08-04,Instagram,7490.85,116332,1706,191
M000579,2022-08-25,Google Ads,27937.08,78441,3031,102
M000580,2022-02-26,Affiliate,34154.63,220745,5092,107
M000581,2025-11-03,Instagram,24861.45,208395,9035,183
M000582,2022-05-05,Organic Search,8364.57,88570,12911,212
M000583,2022-11-25,Direct,26466.83,131356,1723,206
M000584,2023-08-17,Google Ads,7547.51,204962,3017,70
M000585,2024-03-26,Direct,2872.83,159351,10633,217
M000586,2024-11-28,Affiliate,13560.27,26523,1749,163
M000587,2024-06-14,Instagram,3745.23,6091,600,69
M000588,2023-11-14,Google Ads,21011.65,44945,13905,255
M000589,2023-04-06,Meta Ads,37958.08,222352,5130,32
M000590,2024-05-07,Instagram,8924.32,10131,10457,49
M000591,2024-03-05,Instagram,23600.21,218179,1279,100
M000592,2024-12-19,Google Ads,36046.46,9765,6725,5
M000593,2023-03-17,Organic Search,21828.03,23662,7772,199
M000594,2023-09-19,Email,12743.5,129363,10242,229
M000595,2022-07-09,Direct,13339.73,184836,13034,45
M000596,2025-12-23,Email,6732.9,297496,5875,259
M000597,2022-08-28,Google Ads,38281.14,241397,1511,247
M000598,2025-10-20,Email,3723.48,125045,1764,131
M000599,2023-08-09,Referral,37819.32,36845,6557,157
M000600,2024-09-09,Email,8727.52,139854,5531,253
M000601,2026-02-07,Organic Search,9096.33,226255,3812,218
M000602,2026-01-17,Email,24695.46,106938,11419,59
M000603,2025-06-05,Meta Ads,14080.18,143603,11860,184
M000604,2022-02-20,Referral,34848.22,166449,13730,209
M000605,2026-06-10,Meta Ads,32820.2,198794,5589,227
M000606,2026-07-15,Organic Search,14937.3,137757,10132,38
M000607,2025-04-26,Instagram,10016.62,228793,5797,229
M000608,2026-02-20,Affiliate,10671.61,41130,1198,184
M000609,2026-03-08,Instagram,28271.99,230629,11790,84
M000610,2022-05-16,Instagram,41589.73,197093,8895,145
M000611,2023-02-25,Meta Ads,35410.76,144716,4107,208
M000612,2023-12-28,Organic Search,928.21,170577,10339,223
M000613,2024-07-20,Referral,5212.92,176649,13485,98
M000614,2023-07-28,Direct,3932.41,52593,5564,202
M000615,2024-05-23,Organic Search,30164.39,250719,6238,132
M000616,2025-11-03,Referral,13979.45,78986,5555,14
M000617,2024-09-04,Instagram,23200.8,208878,12304,6
M000618,2024-03-20,Google Ads,27619.2,160245,9591,101
M000619,2025-12-28,Direct,4132.27,99890,13244,69
M000620,2025-08-11,Direct,28167.79,279944,2722,174
M000621,2025-01-12,Meta Ads,34851.0,186819,4757,130
M000622,2023-12-11,Referral,3976.98,86533,1535,244
M000623,2025-03-15,Organic Search,5402.21,3426,7600,7
M000624,2025-03-07,Email,20939.59,159964,937,97
M000625,2025-05-20,Google Ads,30126.08,270448,3478,127
M000626,2023-09-27,Organic Search,20401.01,114155,942,59
M000627,2025-04-09,Affiliate,25039.85,132091,3642,89
M000628,2026-07-29,Email,2487.93,227964,6214,218
M000629,2026-08-15,Meta Ads,18389.39,50677,13692,199
M000630,2022-10-18,Instagram,31480.13,26058,509,131
M000631,2024-12-02,Referral,29414.6,203173,11081,103
M000632,2024-02-12,Meta Ads,26438.48,113654,8703,4
M000633,2026-06-17,Google Ads,4570.09,110012,10481,216
M000634,2025-04-07,Instagram,27045.43,189373,9254,43
M000635,2025-08-03,Referral,3267.18,219611,3143,239
M000636,2026-01-11,Referral,36533.46,124042,2595,53
M000637,2022-04-22,Meta Ads,3849.6,212522,10427,229
M000638,2025-03-24,Google Ads,14814.16,32422,12975,100
M000639,2025-05-21,Instagram,17814.41,153978,1554,58
M000640,2024-08-09,Affiliate,11393.56,130501,11153,58
M000641,2026-04-10,Email,15271.06,49565,11342,157
M000642,2024-10-10,Meta Ads,26332.07,244680,5755,93
M000643,2025-07-18,Affiliate,14885.94,38051,8592,123
M000644,2022-05-18,Referral,20095.06,6708,2806,57
M000645,2023-09-11,Email,37310.95,6530,13938,44
M000646,2025-09-04,Google Ads,12066.93,37727,1785,243
M000647,2026-01-17,Meta Ads,40422.56,65048,765,128
M000648,2022-07-29,Meta Ads,34969.38,159823,6672,93
M000649,2024-08-28,Direct,39096.55,99819,7781,177
M000650,2025-12-04,Email,12979.49,79408,9785,259
M000651,2026-03-31,Organic Search,26612.34,96491,11198,195
M000652,2024-02-08,Google Ads,20234.03,231287,3623,80
M000653,2024-01-04,Instagram,29413.5,170415,10402,163
M000654,2023-09-08,Meta Ads,15312.03,172392,3418,63
M000655,2023-06-07,Organic Search,39711.33,264554,9726,6
M000656,2023-01-22,Referral,2249.44,192034,5561,87
M000657,2026-07-15,Instagram,13650.54,67065,2777,91
M000658,2023-01-15,Affiliate,12565.54,259431,6041,52
M000659,2022-07-24,Affiliate,31840.98,6594,8785,61
M000660,2026-02-07,Meta Ads,37417.66,29510,12466,56
M000661,2022-02-06,Affiliate,7426.29,42563,12557,255
M000662,2025-08-03,Affiliate,3869.15,196441,2843,104
M000663,2024-10-26,Direct,13381.99,212479,5007,112
M000664,2023-04-10,Email,16703.06,218206,6464,77
M000665,2026-01-20,Affiliate,34960.54,143571,606,31
M000666,2024-08-02,Instagram,13876.85,97905,4755,93
M000667,2026-04-18,Meta Ads,9097.63,50338,13950,235
M000668,2022-06-21,Instagram,13324.68,206786,13789,226
M000669,2023-11-25,Google Ads,5977.94,13972,1899,8
M000670,2023-04-04,Meta Ads,34606.04,21356,8753,151
M000671,2024-07-13,Direct,15212.22,253950,2018,103
M000672,2022-10-10,Direct,26255.85,7812,2922,204
M000673,2024-08-09,Referral,5506.43,147604,10404,70
M000674,2026-03-15,Direct,16092.21,162889,7117,38
M000675,2025-04-27,Referral,9982.24,41066,9776,26
M000676,2025-12-25,Direct,5797.94,177669,4170,111
M000677,2023-01-10,Affiliate,39509.16,88645,6939,239
M000678,2025-09-13,Instagram,11483.16,20692,5068,73
M000679,2026-04-14,Meta Ads,31236.13,81112,2088,257
M000680,2023-02-10,Instagram,3343.55,123568,8531,150
M000681,2026-07-20,Meta Ads,9843.11,258664,5185,242
M000682,2022-02-06,Affiliate,4753.08,54747,12983,191
M000683,2022-03-18,Google Ads,32618.81,215373,10941,146
M000684,2024-03-15,Google Ads,20906.14,11475,7890,86
M000685,2023-12-10,Instagram,24541.41,30455,11385,169
M000686,2023-10-08,Referral,24103.67,177006,11982,166
M000687,2023-03-15,Affiliate,30039.42,158508,10702,102
M000688,2024-08-25,Referral,16498.13,139875,6446,15
M000689,2024-02-03,Google Ads,1049.71,13294,11764,62
M000690,2023-06-05,Direct,28806.48,103394,13532,114
M000691,2024-12-02,Meta Ads,10583.27,18175,3439,233
M000692,2026-02-06,Google Ads,23460.12,143109,6036,37
M000693,2023-06-07,Affiliate,12020.69,176340,6984,200
M000694,2023-10-11,Organic Search,5825.5,86078,8505,146
M000695,2022-06-20,Instagram,34500.66,61539,9241,65
M000696,2023-01-14,Affiliate,3744.41,265487,9928,191
M000697,2022-09-15,Google Ads,24068.86,87359,5926,53
M000698,2022-02-06,Google Ads,38544.46,185808,8919,146
M000699,2024-10-16,Email,14648.36,12195,5913,103
M000700,2022-10-19,Instagram,14481.5,25171,12556,245
M000701,2026-05-21,Affiliate,34632.45,39734,5116,228
M000702,2022-04-26,Email,11024.09,272858,2433,20
M000703,2022-09-28,Affiliate,38462.05,20743,2682,2
M000704,2025-07-24,Organic Search,34078.36,186980,6928,57
M000705,2026-03-17,Email,1584.72,175753,9821,162
M000706,2026-07-07,Instagram,37011.95,248965,1204,64
M000707,2023-05-14,Instagram,9131.79,93044,416,226
M000708,2023-08-10,Meta Ads,974.25,199694,13372,164
M000709,2024-06-18,Instagram,28051.39,82936,2328,142
M000710,2023-06-30,Meta Ads,3624.46,210665,7662,209
M000711,2023-01-14,Referral,35841.93,269260,3344,84
M000712,2023-03-19,Email,31919.52,164570,12712,220
M000713,2025-04-30,Organic Search,39278.28,279323,9910,3
M000714,2024-02-04,Referral,38955.83,181253,11679,98
M000715,2024-10-01,Google Ads,10552.61,114701,1095,181
M000716,2024-03-23,Instagram,32355.33,215741,5651,93
M000717,2022-10-01,Affiliate,21216.22,24775,8328,85
M000718,2024-04-22,Email,19705.8,256753,8933,132
M000719,2023-12-01,Direct,32855.25,110428,6861,154
M000720,2026-04-02,Email,14139.13,138132,2042,28
M000721,2023-11-08,Meta Ads,2987.36,166977,3362,30
M000722,2024-01-10,Direct,18725.52,232239,6846,28
M000723,2023-06-11,Direct,5215.03,183292,12819,169
M000724,2023-07-25,Meta Ads,11061.79,209527,5857,2
M000725,2022-03-01,Google Ads,16689.33,144523,2615,105
M000726,2023-10-11,Email,5827.99,18166,8890,204
M000727,2023-02-11,Referral,3016.07,203271,2125,130
M000728,2026-01-03,Referral,6702.36,77611,9671,129
M000729,2024-08-12,Direct,27966.32,241629,3698,223
M000730,2024-04-16,Referral,34841.0,116285,1103,198
M000731,2024-09-22,Email,14477.62,153128,13353,241
M000732,2024-04-29,Referral,10884.98,164347,9844,254
M000733,2022-10-15,Referral,18603.35,56961,12786,102
M000734,2026-05-25,Organic Search,16982.78,100883,8310,140
M000735,2022-05-02,Meta Ads,13519.6,168108,13141,224
M000736,2025-04-29,Referral,38162.21,77872,9414,241
M000737,2026-07-12,Google Ads,17874.97,259675,4226,247
M000738,2026-04-25,Referral,21549.4,251419,1481,45
M000739,2025-05-08,Meta Ads,25366.09,106414,6684,193
M000740,2022-02-20,Google Ads,4703.9,38401,9191,97
M000741,2022-11-07,Direct,11045.96,81867,3829,131
M000742,2025-09-10,Google Ads,30840.39,55232,9144,112
M000743,2023-03-30,Email,28856.9,26166,11532,255
M000744,2026-02-01,Email,36427.12,13131,10654,37
M000745,2025-03-02,Direct,10793.08,165458,5406,201
M000746,2022-09-07,Instagram,22104.91,152885,13357,69
M000747,2024-11-28,Meta Ads,4192.28,245120,4384,250
M000748,2022-12-22,Email,28403.56,47547,4607,41
M000749,2025-05-13,Affiliate,33876.45,282426,9695,239
M000750,2023-01-17,Meta Ads,14364.43,272998,2444,48
M000751,2022-12-30,Referral,27973.1,13278,6309,221
M000752,2026-04-13,Referral,2149.56,218761,6810,16
M000753,2022-04-22,Referral,33900.4,278123,3594,94
M000754,2024-07-05,Google Ads,4625.74,178381,11602,188
M000755,2026-04-05,Meta Ads,31029.27,280714,9122,27
M000756,2024-11-10,Meta Ads,10469.02,120602,1111,209
M000757,2024-09-19,Direct,25646.05,196331,3424,61
M000758,2025-02-19,Direct,39044.11,132604,11815,27
M000759,2025-10-24,Affiliate,17556.78,270541,11613,249
M000760,2022-10-03,Meta Ads,26264.52,87861,8884,100
M000761,2024-12-12,Direct,3112.99,22177,5595,49
M000762,2022-02-17,Meta Ads,36951.51,95405,10494,78
M000763,2022-12-13,Organic Search,24471.18,264513,6773,33
M000764,2023-12-08,Email,19990.33,289257,7349,205
M000765,2023-02-23,Direct,5251.65,195434,1920,61
M000766,2025-02-13,Google Ads,22858.34,285167,7836,21
M000767,2022-07-21,Organic Search,3019.98,15478,3413,244
M000768,2023-01-02,Organic Search,22195.57,45194,11322,96
M000769,2025-08-04,Instagram,17314.03,52222,8303,78
M000770,2023-06-07,Affiliate,14328.14,240082,3380,39
M000771,2025-10-08,Email,640.5,39262,3795,8
M000772,2023-10-07,Email,29556.12,267680,11727,96
M000773,2022-07-25,Affiliate,35539.25,157457,8828,129
M000774,2025-07-23,Direct,37545.8,287849,213,112
M000775,2022-10-03,Affiliate,11670.1,270862,4895,72
M000776,2023-09-02,Organic Search,18426.86,88866,4713,197
M000777,2026-04-10,Direct,25752.95,272180,10505,97
M000778,2024-07-16,Instagram,6832.87,39991,4485,91
M000779,2022-05-20,Email,27471.22,37004,4953,251
M000780,2026-07-25,Affiliate,40590.02,163413,9797,118
M000781,2023-07-05,Google Ads,18310.14,115174,5648,257
M000782,2025-01-05,Affiliate,25834.81,64560,7946,108
M000783,2022-03-17,Affiliate,34893.98,114724,5936,98
M000784,2024-03-11,Referral,7740.86,116577,1762,39
M000785,2026-07-09,Google Ads,2658.69,236966,12757,91
M000786,2024-06-30,Meta Ads,21409.22,59199,2882,241
M000787,2024-10-31,Meta Ads,25130.04,224793,8209,34
M000788,2023-06-22,Google Ads,14235.18,250345,10994,213
M000789,2025-12-29,Affiliate,41359.17,167892,5270,50
M000790,2025-02-23,Organic Search,18738.96,297178,1482,172
M000791,2022-10-31,Instagram,33606.23,285041,9388,68
M000792,2025-10-13,Direct,1526.55,75821,2697,87
M000793,2025-02-23,Email,31421.63,13089,4759,74
M000794,2025-04-22,Referral,31530.42,268279,807,120
M000795,2026-08-11,Referral,23762.12,199757,2285,198
M000796,2023-10-29,Referral,17205.97,185229,559,64
M000797,2024-06-21,Instagram,21788.45,41528,12581,142
M000798,2026-04-22,Instagram,24186.38,105843,3606,102
M000799,2022-03-28,Instagram,19661.14,170930,7399,39
M000800,2023-01-10,Google Ads,22064.65,36159,3894,135
M000801,2026-04-11,Meta Ads,41777.66,276361,12607,249
M000802,2023-04-17,Referral,1679.99,26613,12759,157
M000803,2023-11-13,Direct,12461.18,121825,6971,88
M000804,2022-03-30,Meta Ads,1881.12,243461,7549,108
M000805,2023-11-12,Affiliate,9160.75,215685,11818,216
M000806,2024-08-06,Affiliate,24536.24,45910,3791,47
M000807,2022-08-24,Instagram,19902.61,46120,4797,145
M000808,2025-05-07,Meta Ads,15542.38,268154,12146,118
M000809,2024-07-17,Organic Search,15784.66,100310,2039,67
M000810,2026-07-07,Direct,17295.18,43819,11627,173
M000811,2025-07-27,Organic Search,37640.04,122281,5580,122
M000812,2022-10-31,Email,9988.59,270743,9862,96
M000813,2025-11-12,Referral,9292.71,39735,3661,17
M000814,2023-05-26,Instagram,30366.75,15000,12348,192
M000815,2024-04-20,Meta Ads,35321.49,240120,12964,101
M000816,2022-06-02,Instagram,40290.48,94847,8357,215
M000817,2024-01-02,Meta Ads,12551.8,241820,10346,207
M000818,2023-10-13,Affiliate,36073.69,110755,11512,174
M000819,2023-03-25,Organic Search,27266.57,258302,9714,218
M000820,2022-08-05,Instagram,13099.82,191431,10164,12
M000821,2024-02-26,Affiliate,33431.48,232672,11861,164
M000822,2022-02-21,Meta Ads,35947.05,122768,7434,226
M000823,2025-10-11,Direct,25193.52,204353,11063,10
M000824,2022-07-27,Google Ads,29757.44,247680,5642,36
M000825,2023-08-03,Email,41476.89,154359,7271,144
M000826,2025-04-21,Email,26941.3,83546,12951,18
M000827,2025-05-08,Organic Search,34063.74,60897,7207,177
M000828,2026-01-24,Instagram,15946.86,40591,7979,250
M000829,2024-07-14,Referral,35953.29,10629,13120,200
M000830,2022-05-20,Affiliate,28797.23,6756,12783,167
M000831,2022-06-26,Direct,37963.81,169744,7725,31
M000832,2025-04-14,Google Ads,38301.5,59580,7093,210
M000833,2024-04-12,Email,14148.84,13740,8068,158
M000834,2024-12-23,Instagram,27797.78,170576,142,31
M000835,2024-06-15,Affiliate,19683.5,222089,12424,38
M000836,2026-08-22,Google Ads,21369.46,159957,8841,111
M000837,2024-07-13,Email,18048.25,101473,5642,189
M000838,2023-12-15,Referral,27718.02,46318,10824,210
M000839,2023-05-21,Direct,11974.86,17459,11906,60
M000840,2024-03-23,Email,37802.84,141190,12772,159
M000841,2023-08-25,Email,28820.36,179762,5565,220
M000842,2026-07-22,Meta Ads,33853.45,215869,12149,244
M000843,2024-09-11,Google Ads,26916.69,107005,8245,60
M000844,2023-02-21,Meta Ads,24704.69,254994,310,72
M000845,2022-04-19,Referral,27245.85,135116,10674,65
M000846,2026-01-25,Google Ads,38950.19,17568,10612,246
M000847,2025-04-29,Email,22143.1,283352,4310,205
M000848,2022-09-08,Meta Ads,24792.47,62057,10460,19
M000849,2025-11-12,Referral,38002.2,228033,12470,21
M000850,2023-01-25,Email,37087.16,116038,3575,176
M000851,2022-03-26,Instagram,7070.79,112518,6490,158
M000852,2023-05-16,Organic Search,7666.98,191095,7174,12
M000853,2022-11-19,Instagram,35801.68,264255,13075,92
M000854,2022-04-16,Instagram,16683.75,228573,11829,215
