order_id,customer_id,order_date,payment_method,marketing_channel,order_status,subtotal,discount,shipping_revenue,revenue,cost,profit
O0000248,C004719,2023-04-28,Credit Card,Google Ads,Completed,28250.03,7666.43,0,20583.6,18006.44,2577.16
O0000249,C000991,2024-04-09,UPI,Organic Search,Completed,2055.87,302.53,99,1852.34,1499.71,352.63
O0000250,C000031,2022-10-06,Debit Card,Referral,Completed,263769.25,25881.81,0,237887.45,130778.01,107109.44
O0000251,C002590,2023-12-19,UPI,Meta Ads,Completed,14505.6,1925.46,0,12580.14,5709.54,6870.6
O0000252,C003406,2024-11-02,Cash on Delivery,Organic Search,Completed,123.43,12.42,99,210.01,67.24,142.77
O0000253,C001286,2024-06-10,UPI,Meta Ads,Completed,10053.33,2188.71,0,7864.62,6968.25,896.37
O0000254,C000552,2025-11-23,UPI,Direct,Completed,142334.46,30936.47,0,111397.99,74718.49,36679.5
O0000255,C001398,2024-02-22,Cash on Delivery,Organic Search,Completed,3264.58,392.67,0,2871.91,1838.9,1033.01
O0000256,C004443,2026-01-05,Credit Card,Google Ads,Completed,203350.17,0.0,0,203350.17,126222.9,77127.27
O0000257,C003634,2026-08-31,UPI,Google Ads,Cancelled,4226.97,706.77,0,3520.2,2427.87,1092.33
O0000258,C002106,2022-01-13,Wallet,Direct,Returned,1703.94,349.1,99,1453.84,856.23,597.61
O0000259,C002971,2025-06-23,Cash on Delivery,Referral,Completed,48098.48,11486.26,0,36612.22,29704.56,6907.66
O0000260,C004711,2024-01-16,Debit Card,Meta Ads,Completed,2045.79,246.11,99,1898.68,1030.04,868.64
O0000261,C000967,2022-04-13,Credit Card,Referral,Cancelled,71231.34,5663.91,0,65567.43,38907.19,26660.24
O0000262,C001344,2023-09-25,Wallet,Meta Ads,Completed,89.57,7.52,99,181.05,47.1,133.95
O0000263,C001295,2026-03-29,UPI,Referral,Completed,15463.33,3366.56,0,12096.77,10325.31,1771.46
O0000264,C002545,2026-07-04,Credit Card,Google Ads,Completed,2239.02,198.7,99,2139.32,1276.17,863.15
O0000265,C003741,2022-09-30,UPI,Email,Completed,30391.06,2722.51,0,27668.55,14717.14,12951.41
O0000266,C002565,2024-05-27,Credit Card,Email,Completed,56891.1,10333.89,0,46557.21,34665.63,11891.58
O0000267,C000033,2024-04-03,UPI,Email,Processing,11231.04,788.37,0,10442.67,6945.42,3497.25
O0000268,C003340,2026-01-15,Wallet,Instagram,Completed,1769.79,70.79,99,1798.0,920.58,877.42
O0000269,C002113,2024-03-07,UPI,Organic Search,Completed,10523.61,1663.92,0,8859.69,7297.41,1562.28
O0000270,C004755,2024-05-21,UPI,Google Ads,Completed,3173.82,438.66,0,2735.16,1526.36,1208.8
O0000271,C002077,2026-05-22,Cash on Delivery,Referral,Completed,651.57,142.9,99,607.67,484.63,123.04
O0000272,C003599,2023-10-26,UPI,Google Ads,Completed,66246.08,6186.43,0,60059.65,30671.28,29388.37
O0000273,C004092,2024-04-16,UPI,Organic Search,Completed,15607.02,3169.37,0,12437.65,10525.56,1912.09
O0000274,C003290,2025-01-17,UPI,Organic Search,Completed,1437.15,228.82,99,1307.33,895.11,412.22
O0000275,C003697,2025-04-05,Cash on Delivery,Email,Completed,2142.15,593.57,99,1647.58,1535.04,112.54
O0000276,C002387,2022-11-17,Credit Card,Instagram,Completed,5263.03,607.91,0,4655.12,2999.42,1655.7
O0000277,C003576,2025-05-23,Debit Card,Direct,Completed,98852.22,17677.54,0,81174.68,61114.47,20060.21
O0000278,C002926,2022-06-11,Debit Card,Affiliate,Completed,151.67,12.54,99,238.13,112.31,125.82
O0000279,C002369,2025-04-11,UPI,Meta Ads,Completed,307.6,29.54,99,377.06,185.99,191.07
O0000280,C003851,2025-07-02,Debit Card,Direct,Completed,1933.98,0.0,99,2032.98,1384.38,648.6
O0000281,C004536,2023-04-25,UPI,Affiliate,Completed,6344.18,910.74,0,5433.44,4528.26,905.18
O0000282,C002675,2022-04-11,Credit Card,Google Ads,Completed,322.08,0.0,99,421.08,204.22,216.86
O0000283,C005172,2026-07-09,Debit Card,Organic Search,Completed,2010.28,259.58,99,1849.7,1102.92,746.78
O0000284,C000362,2024-01-24,Wallet,Email,Cancelled,13424.25,670.87,0,12753.38,6921.48,5831.9
O0000285,C000218,2022-11-12,Credit Card,Email,Completed,3775.92,251.51,0,3524.41,1574.94,1949.47
O0000286,C002157,2025-01-06,Credit Card,Google Ads,Completed,5288.12,551.42,0,4736.7,2876.81,1859.89
O0000287,C001271,2025-10-16,Cash on Delivery,Meta Ads,Returned,1415.19,141.9,99,1372.29,814.2,558.09
O0000288,C003651,2022-10-21,UPI,Google Ads,Completed,3245.91,342.28,0,2903.64,1490.61,1413.03
O0000289,C003111,2025-10-24,Credit Card,Organic Search,Completed,13385.88,1986.21,0,11399.67,6057.41,5342.26
O0000290,C002657,2024-10-15,Credit Card,Direct,Completed,2279.73,0.0,99,2378.73,1066.06,1312.67
O0000291,C002483,2026-04-29,Cash on Delivery,Organic Search,Completed,7161.56,1642.31,0,5519.25,4926.67,592.58
O0000292,C002125,2023-09-03,UPI,Google Ads,Completed,75583.74,9360.63,0,66223.11,56979.24,9243.87
O0000293,C004987,2023-05-20,Credit Card,Meta Ads,Completed,16400.91,1554.42,0,14846.49,10692.0,4154.49
O0000294,C000883,2023-05-20,UPI,Affiliate,Completed,28760.96,4808.74,0,23952.22,17450.49,6501.73
O0000295,C004306,2024-02-28,UPI,Google Ads,Completed,13068.69,568.9,0,12499.79,8029.92,4469.87
O0000296,C002967,2025-05-28,Wallet,Meta Ads,Completed,216598.31,21616.61,0,194981.7,126746.89,68234.81
O0000297,C003471,2024-09-26,Debit Card,Affiliate,Completed,707.46,137.03,99,669.43,505.53,163.9
O0000298,C003645,2023-01-16,Credit Card,Direct,Cancelled,12253.08,726.25,0,11526.83,7416.42,4110.41
O0000299,C000694,2022-11-03,Credit Card,Referral,Returned,16921.01,111.5,0,16809.51,7833.68,8975.83
O0000300,C001942,2025-10-01,UPI,Google Ads,Completed,1965.62,107.63,99,1956.99,1107.16,849.83
O0000301,C003198,2025-02-08,Debit Card,Direct,Returned,1602.66,358.88,99,1342.78,1180.81,161.97
O0000302,C003364,2025-12-18,PayPal,Meta Ads,Completed,2534.71,215.71,0,2319.0,1319.6,999.4
O0000303,C000828,2024-03-13,Cash on Delivery,Direct,Completed,2033.79,52.51,99,2080.28,1317.51,762.77
O0000304,C004510,2024-06-06,UPI,Direct,Completed,26995.17,3398.05,0,23597.12,16903.98,6693.14
O0000305,C003290,2024-03-10,Credit Card,Affiliate,Returned,4023.19,606.78,0,3416.41,2404.45,1011.96
O0000306,C000031,2026-06-17,Wallet,Email,Completed,5521.33,935.24,0,4586.09,2778.49,1807.6
O0000307,C003970,2023-08-02,PayPal,Google Ads,Completed,40989.29,2013.97,0,38975.32,23750.58,15224.74
O0000308,C002300,2023-05-06,Wallet,Organic Search,Completed,1635.1,170.43,99,1563.67,882.36,681.31
O0000309,C000031,2024-10-09,Debit Card,Organic Search,Completed,5655.17,708.17,0,4947.0,3045.54,1901.46
O0000310,C001972,2025-01-14,Cash on Delivery,Direct,Completed,1696.88,179.07,99,1616.81,937.4,679.41
O0000311,C002263,2023-04-30,PayPal,Organic Search,Cancelled,12767.54,1047.88,0,11719.66,7405.07,4314.59
O0000312,C002855,2025-10-01,Cash on Delivery,Direct,Completed,535.9,108.33,99,526.57,255.23,271.34
O0000313,C004072,2024-02-21,Wallet,Direct,Completed,3230.78,740.51,0,2490.27,2121.12,369.15
O0000314,C002502,2022-08-26,Credit Card,Email,Completed,6434.33,1045.54,0,5388.79,4235.22,1153.57
O0000315,C003964,2024-03-31,UPI,Instagram,Processing,5776.6,155.51,0,5621.09,3868.27,1752.82
O0000316,C002327,2023-06-30,Credit Card,Direct,Processing,7421.01,335.95,0,7085.06,4774.89,2310.17
O0000317,C000648,2023-09-16,Credit Card,Organic Search,Completed,291.72,5.59,99,385.13,185.48,199.65
O0000318,C005172,2022-06-24,Debit Card,Google Ads,Completed,678.98,102.31,99,675.67,356.48,319.19
O0000319,C003967,2022-12-02,Credit Card,Organic Search,Completed,17845.81,1811.73,0,16034.08,8226.07,7808.01
O0000320,C004222,2026-04-18,Credit Card,Meta Ads,Processing,4047.94,655.26,0,3392.68,2754.98,637.7
O0000321,C002833,2023-01-01,Cash on Delivery,Organic Search,Returned,36091.72,1706.64,0,34385.08,20176.55,14208.53
O0000322,C003481,2022-11-04,PayPal,Meta Ads,Completed,7229.59,0.0,0,7229.59,3348.52,3881.07
O0000323,C000424,2025-04-13,Debit Card,Google Ads,Processing,683.01,129.65,99,652.36,343.83,308.53
O0000324,C003202,2025-02-12,UPI,Organic Search,Completed,5457.44,483.51,0,4973.93,3889.5,1084.43
O0000325,C004524,2024-07-29,UPI,Meta Ads,Completed,629.83,85.08,99,643.75,456.3,187.45
O0000326,C004763,2022-04-17,UPI,Google Ads,Processing,1379.67,58.28,99,1420.39,885.18,535.21
O0000327,C004003,2022-05-30,PayPal,Organic Search,Completed,873.36,147.68,99,824.68,593.21,231.47
O0000328,C000387,2024-02-26,Credit Card,Organic Search,Completed,13417.24,747.84,0,12669.4,7521.01,5148.39
O0000329,C001840,2024-08-18,UPI,Meta Ads,Completed,4111.74,0.0,0,4111.74,2999.42,1112.32
O0000330,C004883,2025-06-29,Cash on Delivery,Direct,Completed,1562.49,131.89,99,1529.6,909.86,619.74
O0000331,C000797,2024-03-27,Credit Card,Organic Search,Processing,847.74,61.07,99,885.67,434.94,450.73
O0000332,C000807,2024-09-21,PayPal,Direct,Completed,27557.69,3282.76,0,24274.93,20079.88,4195.05
O0000333,C001716,2022-02-22,UPI,Email,Completed,7555.0,1548.6,0,6006.4,3806.36,2200.04
O0000334,C001663,2025-08-15,Cash on Delivery,Organic Search,Completed,226334.79,36543.0,0,189791.79,131165.07,58626.72
O0000335,C000920,2025-12-20,Cash on Delivery,Affiliate,Completed,5431.87,360.85,0,5071.02,2146.28,2924.74
O0000336,C002427,2026-02-24,UPI,Meta Ads,Completed,13322.98,710.05,0,12612.93,8083.3,4529.63
O0000337,C005166,2022-02-06,UPI,Direct,Completed,12952.35,1792.38,0,11159.97,6702.9,4457.07
O0000338,C003818,2022-03-06,Credit Card,Direct,Completed,9609.9,1663.0,0,7946.9,5853.92,2092.98
O0000339,C004047,2022-10-07,Cash on Delivery,Direct,Completed,5257.57,223.58,0,5033.99,2443.17,2590.82
O0000340,C004013,2024-03-18,Cash on Delivery,Direct,Cancelled,25396.22,0.0,0,25396.22,15582.55,9813.67
O0000341,C002761,2023-03-17,Wallet,Instagram,Completed,8221.33,159.95,0,8061.38,5617.78,2443.6
O0000342,C003775,2023-11-06,Debit Card,Google Ads,Completed,17066.87,2870.96,0,14195.91,9704.55,4491.36
O0000343,C002259,2026-06-11,Cash on Delivery,Instagram,Completed,2945.4,49.83,0,2895.57,2030.36,865.21
O0000344,C004293,2024-09-09,UPI,Direct,Completed,7971.18,552.65,0,7418.53,4065.02,3353.51
O0000345,C002528,2023-05-04,Credit Card,Meta Ads,Returned,17499.28,3423.3,0,14075.98,9529.66,4546.32
O0000346,C003386,2023-04-20,Credit Card,Google Ads,Processing,3696.56,806.98,0,2889.58,2052.3,837.28
O0000347,C003834,2023-06-27,Credit Card,Affiliate,Completed,29582.89,2637.34,0,26945.55,20976.22,5969.33
O0000348,C004624,2023-01-08,PayPal,Email,Completed,12663.84,2687.3,0,9976.54,9421.0,555.54
O0000349,C004306,2024-09-15,UPI,Meta Ads,Completed,7561.05,964.86,0,6596.19,5249.97,1346.22
O0000350,C004945,2026-04-24,Cash on Delivery,Google Ads,Completed,1311.63,133.31,99,1277.32,791.97,485.35
O0000351,C000563,2023-12-22,UPI,Affiliate,Completed,1961.63,279.65,99,1780.97,1075.98,704.99
O0000352,C001213,2022-10-02,Cash on Delivery,Google Ads,Completed,85275.99,21600.73,0,63675.26,38635.86,25039.4
O0000353,C003261,2025-12-22,Debit Card,Organic Search,Completed,29097.02,5945.02,0,23152.0,16516.59,6635.41
O0000354,C002611,2022-11-24,Credit Card,Email,Completed,1735.5,300.96,99,1533.54,878.34,655.2
O0000355,C002053,2025-08-26,Debit Card,Google Ads,Cancelled,739.11,0.28,99,837.83,447.66,390.17
O0000356,C000218,2023-05-18,Debit Card,Instagram,Completed,852.53,99.96,99,851.57,608.91,242.66
O0000357,C005017,2025-12-04,Wallet,Direct,Completed,8235.46,1393.54,0,6841.92,3606.45,3235.47
O0000358,C003529,2026-05-09,Credit Card,Email,Completed,12409.42,990.02,0,11419.4,9303.84,2115.56
O0000359,C002055,2025-03-07,Debit Card,Meta Ads,Completed,9129.21,1300.79,0,7828.42,4673.13,3155.29
O0000360,C004536,2023-01-30,UPI,Email,Completed,7961.02,960.31,0,7000.71,4059.82,2940.89
O0000361,C003290,2025-12-20,Credit Card,Google Ads,Completed,1421.67,27.76,99,1492.91,598.94,893.97
O0000362,C000380,2024-06-06,Wallet,Meta Ads,Completed,818.58,0.0,99,917.58,557.06,360.52
O0000363,C004911,2025-07-21,UPI,Organic Search,Completed,36919.7,120.5,0,36799.2,18129.62,18669.58
O0000364,C000300,2025-10-12,UPI,Email,Completed,6056.67,1032.68,0,5023.99,2852.74,2171.25
O0000365,C000161,2026-08-07,Wallet,Meta Ads,Completed,4310.73,677.87,0,3632.86,3241.2,391.66
O0000366,C001438,2024-09-19,UPI,Direct,Returned,2299.18,421.53,99,1976.65,1471.74,504.91
O0000367,C002975,2023-08-31,UPI,Organic Search,Refunded,370.89,25.33,99,444.56,189.3,255.26
O0000368,C003362,2026-02-27,UPI,Instagram,Cancelled,2981.86,241.64,0,2740.22,1832.46,907.76
O0000369,C002703,2026-06-24,UPI,Affiliate,Completed,30809.14,3382.48,0,27426.66,19198.64,8228.02
O0000370,C003486,2023-12-29,Wallet,Affiliate,Completed,1841.05,118.9,99,1821.15,1006.72,814.43
O0000371,C002245,2024-01-16,UPI,Referral,Completed,19301.19,1625.03,0,17676.16,10245.27,7430.89
O0000372,C004998,2023-10-01,Credit Card,Affiliate,Processing,22797.56,2832.81,0,19964.74,9220.49,10744.25
O0000373,C000386,2024-07-26,PayPal,Google Ads,Completed,1356.96,43.47,99,1412.49,910.24,502.25
O0000374,C001274,2022-06-02,Wallet,Meta Ads,Completed,20360.79,3254.01,0,17106.78,13665.74,3441.04
O0000375,C001969,2024-05-28,Credit Card,Direct,Completed,71017.41,1951.44,0,69065.97,49616.72,19449.25
O0000376,C004315,2025-04-30,PayPal,Meta Ads,Completed,7555.0,1424.63,0,6130.37,3806.36,2324.01
O0000377,C002780,2024-10-13,UPI,Affiliate,Refunded,39675.34,2269.58,0,37405.76,22322.51,15083.25
O0000378,C000218,2022-08-11,Credit Card,Meta Ads,Completed,29603.82,3487.2,0,26116.62,18607.54,7509.08
O0000379,C001322,2026-07-11,PayPal,Meta Ads,Completed,2476.03,241.75,99,2333.28,1271.83,1061.45
O0000380,C001049,2024-06-20,PayPal,Meta Ads,Completed,2665.83,0.0,0,2665.83,1467.33,1198.5
O0000381,C000320,2026-01-17,Credit Card,Affiliate,Completed,14355.11,0.0,0,14355.11,8641.02,5714.09
O0000382,C000543,2025-02-05,UPI,Organic Search,Completed,7006.92,654.9,0,6352.02,4137.36,2214.66
O0000383,C004860,2024-07-14,Credit Card,Instagram,Completed,26600.13,216.34,0,26383.79,16806.04,9577.75
O0000384,C002967,2024-09-21,Credit Card,Referral,Cancelled,2508.21,376.37,0,2131.84,1462.95,668.89
O0000385,C002169,2026-06-09,Cash on Delivery,Meta Ads,Completed,13333.49,0.0,0,13333.49,9704.55,3628.94
O0000386,C003729,2025-10-29,UPI,Meta Ads,Returned,1331.83,0.0,99,1430.83,674.44,756.39
O0000387,C004396,2026-05-21,Cash on Delivery,Email,Completed,205.38,34.58,99,269.8,145.72,124.08
O0000388,C004719,2023-01-24,PayPal,Organic Search,Returned,4262.77,648.4,0,3614.37,3024.45,589.92
O0000389,C002662,2025-07-02,UPI,Organic Search,Completed,42313.39,0.0,0,42313.39,25445.77,16867.62
O0000390,C000378,2023-04-10,Debit Card,Organic Search,Completed,894.94,106.88,99,887.06,525.96,361.1
O0000391,C003778,2025-04-22,Credit Card,Email,Cancelled,1002.54,153.73,99,947.81,706.08,241.73
O0000392,C000571,2025-12-16,Cash on Delivery,Organic Search,Completed,14442.11,2855.89,0,11586.22,7324.33,4261.89
O0000393,C000218,2026-05-12,Wallet,Organic Search,Completed,764.14,122.55,99,740.59,483.1,257.49
O0000394,C000357,2025-02-26,Debit Card,Meta Ads,Completed,2827.63,223.98,0,2603.65,1600.57,1003.08
O0000395,C004434,2026-01-05,Cash on Delivery,Organic Search,Returned,105341.47,15723.14,0,89618.33,59081.5,30536.83
O0000396,C003753,2022-10-10,Wallet,Meta Ads,Completed,2935.12,0.0,0,2935.12,1400.1,1535.02
O0000397,C003912,2025-05-27,UPI,Referral,Completed,1084.0,136.28,99,1046.72,608.05,438.67
O0000398,C005062,2024-08-13,UPI,Direct,Completed,3273.39,644.3,0,2629.09,2035.17,593.92
O0000399,C005050,2023-06-19,Cash on Delivery,Direct,Refunded,103317.14,13667.81,0,89649.33,50205.87,39443.46
O0000400,C001191,2022-11-18,PayPal,Direct,Completed,21946.91,5745.33,0,16201.58,10769.08,5432.5
O0000401,C000009,2022-02-06,Credit Card,Meta Ads,Completed,6400.59,607.38,0,5793.21,4609.11,1184.1
O0000402,C002122,2025-08-21,Debit Card,Organic Search,Completed,834.9,152.49,99,781.41,634.16,147.25
O0000403,C004275,2024-07-10,UPI,Referral,Completed,25997.88,1734.82,0,24263.06,13342.05,10921.01
O0000404,C000680,2025-03-05,PayPal,Direct,Completed,4916.52,209.94,0,4706.58,2654.25,2052.33
O0000405,C001302,2022-01-14,Credit Card,Referral,Completed,25088.62,5665.77,0,19422.85,15396.56,4026.29
O0000406,C002126,2025-01-21,Cash on Delivery,Email,Completed,4137.48,119.83,0,4017.65,2741.68,1275.97
O0000407,C000023,2025-09-07,UPI,Direct,Completed,10802.69,1956.44,0,8846.25,5518.08,3328.17
O0000408,C001718,2026-03-12,PayPal,Affiliate,Cancelled,68280.26,5335.62,0,62944.64,33094.9,29849.74
O0000409,C003582,2022-12-26,Wallet,Direct,Returned,6183.46,830.06,0,5353.4,2699.18,2654.22
O0000410,C004473,2023-04-29,UPI,Google Ads,Completed,9669.95,381.34,0,9288.61,6802.08,2486.53
O0000411,C002231,2025-04-10,Cash on Delivery,Meta Ads,Completed,7856.47,762.01,0,7094.46,4806.5,2287.96
O0000412,C003221,2024-07-09,UPI,Direct,Completed,4211.94,1059.46,0,3152.48,2326.98,825.5
O0000413,C002300,2023-06-22,Credit Card,Affiliate,Returned,12423.78,0.0,0,12423.78,7078.74,5345.04
O0000414,C000028,2026-07-22,Debit Card,Referral,Completed,10477.62,1583.8,0,8893.82,6335.55,2558.27
O0000415,C004721,2024-03-05,Cash on Delivery,Google Ads,Completed,21473.54,4074.28,0,17399.26,13283.6,4115.66
O0000416,C004974,2026-04-22,PayPal,Referral,Completed,1170.24,131.25,99,1137.99,600.04,537.95
O0000417,C001556,2025-04-27,UPI,Email,Completed,762.48,92.1,99,769.38,443.85,325.53
O0000418,C005061,2024-07-12,Debit Card,Organic Search,Refunded,26787.56,4645.82,0,22141.74,16481.06,5660.68
O0000419,C000975,2022-06-23,UPI,Email,Completed,10246.32,1606.89,0,8639.43,5109.12,3530.31
O0000420,C000443,2024-04-03,Debit Card,Referral,Completed,732.43,94.25,99,737.18,546.95,190.23
O0000421,C003511,2023-04-28,Credit Card,Direct,Completed,1146.21,100.4,99,1144.81,724.65,420.16
O0000422,C003251,2022-12-30,Credit Card,Organic Search,Completed,23373.08,2951.82,0,20421.26,11306.1,9115.16
O0000423,C003316,2024-06-18,Wallet,Organic Search,Completed,1143.93,18.41,99,1224.52,739.64,484.88
O0000424,C004084,2025-06-26,UPI,Direct,Completed,3586.9,143.3,0,3443.6,1756.02,1687.58
O0000425,C002967,2023-05-27,Cash on Delivery,Instagram,Completed,7867.75,0.0,0,7867.75,4526.38,3341.37
O0000426,C001716,2022-07-12,UPI,Affiliate,Completed,242.95,49.33,99,292.62,173.92,118.7
O0000427,C000343,2025-10-14,Debit Card,Google Ads,Completed,64675.46,7235.55,0,57439.9,28507.05,28932.85
O0000428,C002729,2024-08-30,Wallet,Organic Search,Completed,2439.45,365.64,99,2172.81,1723.11,449.7
O0000429,C002396,2023-04-20,Cash on Delivery,Organic Search,Processing,35531.38,4338.22,0,31193.16,19394.5,11798.66
O0000430,C000624,2025-03-09,UPI,Google Ads,Completed,4889.9,666.34,0,4223.56,2881.46,1342.1
O0000431,C002064,2023-08-20,Credit Card,Instagram,Processing,129156.08,17879.04,0,111277.04,95022.73,16254.31
O0000432,C004047,2022-02-18,Debit Card,Google Ads,Completed,14604.12,1976.55,0,12627.57,9490.92,3136.65
O0000433,C000218,2025-11-12,Wallet,Google Ads,Completed,4993.13,281.81,0,4711.31,2491.22,2220.09
O0000434,C004461,2022-11-23,Debit Card,Direct,Returned,4328.79,592.95,0,3735.84,2167.6,1568.24
O0000435,C001929,2024-09-04,Credit Card,Meta Ads,Processing,3325.48,495.8,0,2829.68,2194.06,635.62
O0000436,C004724,2026-08-12,Credit Card,Google Ads,Completed,3693.74,505.97,0,3187.77,2685.07,502.7
O0000437,C000738,2026-05-23,Wallet,Referral,Completed,4317.25,860.69,0,3456.56,2637.62,818.94
O0000438,C001980,2025-06-03,PayPal,Direct,Processing,104001.81,0.0,0,104001.81,58305.96,45695.85
O0000439,C003781,2023-02-25,Wallet,Organic Search,Completed,4163.89,879.8,0,3284.09,2261.28,1022.81
O0000440,C000034,2025-01-11,Credit Card,Direct,Completed,30133.51,2926.37,0,27207.14,16038.5,11168.64
O0000441,C002297,2026-07-13,Credit Card,Google Ads,Completed,23120.88,366.74,0,22754.14,17082.0,5672.14
O0000442,C000809,2023-09-16,Debit Card,Organic Search,Completed,6547.58,1014.88,0,5532.7,3672.18,1860.52
O0000443,C001148,2024-08-11,PayPal,Organic Search,Completed,40708.07,5513.53,0,35194.54,26957.63,8236.91
O0000444,C001896,2025-11-26,Wallet,Direct,Processing,617.43,59.75,99,656.68,236.55,420.13
O0000445,C005081,2025-02-25,UPI,Google Ads,Completed,3866.13,629.66,0,3236.47,2303.1,933.37
O0000446,C000657,2024-03-24,Debit Card,Email,Processing,33923.44,2147.24,0,31776.2,18197.14,13579.06
O0000447,C004217,2023-03-01,UPI,Email,Returned,5424.5,1013.55,0,4410.95,2793.42,1617.53
O0000448,C003096,2026-07-15,Debit Card,Organic Search,Completed,23202.52,2810.47,0,20392.05,13050.69,7341.36
O0000449,C002134,2023-07-04,PayPal,Organic Search,Completed,558.58,59.79,99,597.79,316.98,280.81
O0000450,C003480,2026-07-08,Credit Card,Referral,Cancelled,801.47,47.69,99,852.78,424.89,427.89
O0000451,C000031,2023-06-05,UPI,Instagram,Completed,25072.67,3765.65,0,21307.02,17152.97,4154.05
O0000452,C000909,2024-12-29,Wallet,Google Ads,Completed,6803.83,0.0,0,6803.83,2980.42,3823.41
O0000453,C001358,2022-12-24,Debit Card,Email,Cancelled,6114.39,843.28,0,5271.12,3472.08,1799.04
O0000454,C004497,2026-04-24,Cash on Delivery,Organic Search,Refunded,11026.28,1213.89,0,9812.39,5413.21,4399.18
O0000455,C002550,2024-08-08,Cash on Delivery,Meta Ads,Completed,61.66,7.65,99,153.01,40.79,112.22
O0000456,C004929,2024-03-16,Credit Card,Direct,Completed,40000.47,10379.76,0,29620.71,29113.65,507.06
O0000457,C000195,2025-08-22,Debit Card,Direct,Completed,44283.25,12062.76,0,32220.49,28333.71,3886.78
