order_id,product_id,quantity,unit_price,discount,line_revenue,cost
O0000284,P00079,3,123.63,18.54,352.35,189.3
O0000285,P00413,2,1474.97,251.51,3524.41,1574.94
O0000286,P00440,1,4948.64,516.02,4432.62,2618.83
O0000286,P00190,2,169.74,35.4,304.08,257.98
O0000287,P00262,3,368.54,141.9,1273.29,814.2
O0000288,P00542,3,845.29,342.28,2903.64,1490.61
O0000289,P00417,3,1996.16,1137.38,6527.87,3080.73
O0000289,P00342,2,2234.62,848.83,4871.79,2976.68
O0000290,P00022,2,608.04,0.0,1556.58,638.3
O0000290,P00292,2,282.48,0.0,723.15,427.76
O0000291,P00571,1,2126.76,487.71,1639.05,1310.18
O0000291,P00320,2,209.86,96.25,323.47,259.76
O0000291,P00395,3,1538.36,1058.34,3556.74,3356.73
O0000292,P00569,3,22762.79,8457.14,59831.23,51560.7
O0000292,P00379,3,2431.79,903.49,6391.88,5418.54
O0000293,P00019,3,3110.9,884.52,8448.18,7066.02
O0000293,P00407,3,1622.94,461.45,4407.37,2378.88
O0000293,P00064,3,733.13,208.45,1990.94,1247.1
O0000294,P00005,3,2006.45,1006.42,5012.93,4281.27
O0000294,P00181,2,4070.12,1361.02,6779.22,4313.14
O0000294,P00236,1,14601.37,2441.3,12160.07,8856.08
O0000295,P00499,3,3535.51,461.72,10144.81,6504.6
O0000295,P00443,2,395.01,34.39,755.63,550.02
O0000295,P00067,2,836.07,72.79,1599.35,975.3
O0000296,P00290,1,1318.16,131.55,1186.61,943.63
O0000296,P00464,3,383.76,114.9,1036.38,639.18
O0000296,P00513,3,71376.29,21370.16,192758.71,125164.08
O0000297,P00414,3,235.82,137.03,570.43,505.53
O0000298,P00412,3,4084.36,726.25,11526.83,7416.42
O0000299,P00481,2,6609.77,111.5,16809.51,7833.68
O0000300,P00174,2,767.82,107.63,1857.99,1107.16
O0000301,P00519,2,128.6,57.59,199.61,165.78
O0000301,P00411,1,1345.46,301.29,1044.17,1015.03
O0000302,P00434,2,990.12,215.71,2319.0,1319.6
O0000303,P00028,3,677.93,52.51,1981.28,1317.51
O0000304,P00082,3,8998.39,3398.05,23597.12,16903.98
O0000305,P00592,2,291.8,88.02,495.58,304.3
O0000305,P00427,3,1146.53,518.76,2920.83,2100.15
O0000306,P00275,1,912.45,154.56,757.89,478.39
O0000306,P00334,2,717.53,243.08,1191.98,773.74
O0000306,P00421,2,1586.91,537.6,2636.22,1526.36
O0000307,P00401,3,11237.44,1656.42,32055.9,19289.94
O0000307,P00507,1,817.55,40.17,777.38,441.18
O0000307,P00380,2,3229.71,317.38,6142.04,4019.46
O0000308,P00507,2,817.55,170.43,1464.67,882.36
O0000309,P00254,3,1472.7,708.17,4947.0,3045.54
O0000310,P00366,2,848.44,179.07,1517.81,937.4
O0000311,P00120,1,822.08,67.47,754.61,535.76
O0000311,P00445,3,580.2,142.86,1597.74,1143.69
O0000311,P00480,3,3009.39,740.98,8287.19,4932.42
O0000311,P00318,3,392.23,96.58,1080.11,793.2
O0000312,P00402,1,418.67,108.33,427.57,255.23
O0000313,P00277,3,322.08,221.47,744.77,612.66
O0000313,P00300,2,1132.27,519.05,1745.49,1508.46
O0000314,P00314,1,4335.8,704.54,3631.26,2859.49
O0000314,P00224,3,162.47,79.2,408.21,303.15
O0000314,P00093,1,959.55,155.92,803.63,587.95
O0000314,P00026,1,651.57,105.88,545.69,484.63
O0000315,P00352,2,307.6,16.56,598.64,371.98
O0000315,P00276,3,1017.16,82.15,2969.33,2139.75
O0000315,P00375,1,1538.6,41.42,1497.18,1048.17
O0000315,P00568,1,571.32,15.38,555.94,308.37
O0000316,P00034,3,1922.88,261.15,5507.49,3834.3
O0000316,P00035,3,550.79,74.8,1577.57,940.59
O0000317,P00415,2,145.86,5.59,286.13,185.48
O0000318,P00099,2,339.49,102.31,576.67,356.48
O0000319,P00407,3,1622.94,632.69,5599.4,2378.88
O0000319,P00213,1,7249.1,942.0,8336.85,4889.74
O0000319,P00022,3,608.04,237.04,2097.83,957.45
O0000320,P00387,2,2023.97,655.26,3392.68,2754.98
O0000321,P00355,1,254.16,12.02,242.14,147.95
O0000321,P00586,3,3775.36,535.57,10790.51,5963.97
O0000321,P00447,2,1661.57,157.14,3166.0,1790.4
O0000321,P00258,3,7062.78,1001.92,20186.42,12274.23
O0000322,P00336,2,2488.04,0.0,6369.38,2951.14
O0000322,P00326,2,336.02,0.0,860.21,397.38
O0000323,P00123,3,227.67,129.65,553.36,343.83
O0000324,P00113,1,5457.44,483.51,4973.93,3889.5
O0000325,P00104,1,629.83,85.08,544.75,456.3
O0000326,P00055,3,459.89,58.28,1321.39,885.18
O0000327,P00095,1,873.36,147.68,725.68,593.21
O0000328,P00415,2,145.86,16.26,275.46,185.48
O0000328,P00338,2,2977.07,331.87,5622.27,3111.48
O0000328,P00228,1,7171.38,399.71,6771.67,4224.05
O0000329,P00240,2,2055.87,0.0,4111.74,2999.42
O0000330,P00252,1,1562.49,131.89,1430.6,909.86
O0000331,P00471,3,282.58,61.07,786.67,434.94
O0000332,P00081,1,27557.69,3282.76,24274.93,20079.88
O0000333,P00444,2,3777.5,1548.6,6006.4,3806.36
O0000334,P00396,3,4068.64,1970.71,10235.21,6000.99
O0000334,P00513,3,71376.29,34572.28,179556.59,125164.08
O0000335,P00442,2,1660.56,282.41,3968.63,1641.32
O0000335,P00046,3,307.51,78.45,1102.39,504.96
O0000336,P00524,1,3586.9,191.17,3395.73,1756.02
O0000336,P00010,2,4868.04,518.89,9217.19,6327.28
O0000337,P00349,3,4317.45,1792.38,11159.97,6702.9
O0000338,P00255,3,2145.36,1113.77,5322.31,4327.56
O0000338,P00421,2,1586.91,549.23,2624.59,1526.36
O0000339,P00125,3,1369.16,223.58,5033.99,2443.17
O0000340,P00352,1,307.6,0.0,307.6,185.99
O0000340,P00225,2,12544.31,0.0,25088.62,15396.56
O0000341,P00170,2,436.0,16.96,855.04,548.34
O0000341,P00053,1,3045.85,59.26,2986.59,2092.48
O0000341,P00390,2,2151.74,83.72,4219.76,2976.96
O0000342,P00089,1,13333.49,2870.96,14195.91,9704.55
O0000343,P00254,2,1472.7,49.83,2895.57,2030.36
O0000344,P00257,1,7632.42,529.16,7103.26,3846.8
O0000344,P00559,2,169.38,23.49,315.27,218.22
O0000345,P00385,2,8749.64,3423.3,14075.98,9529.66
O0000346,P00514,2,1848.28,806.98,2889.58,2052.3
O0000347,P00457,3,8960.17,2396.42,24484.09,19500.87
O0000347,P00506,1,2702.38,240.92,2461.46,1475.35
O0000348,P00370,2,6096.1,2587.21,9604.99,9083.98
O0000348,P00414,2,235.82,100.08,371.56,337.02
O0000349,P00247,2,154.32,39.39,269.25,196.3
O0000349,P00057,1,7252.41,925.47,6326.94,5053.67
O0000350,P00157,3,437.21,133.31,1178.32,791.97
O0000351,P00476,3,510.84,279.65,1681.97,1075.98
O0000352,P00301,3,517.75,503.61,1484.55,939.96
O0000352,P00073,2,32534.31,21097.12,62190.71,37695.9
O0000353,P00122,3,7577.35,5945.02,23152.0,16516.59
O0000354,P00028,2,677.93,300.96,1434.54,878.34
O0000355,P00382,3,246.37,0.28,738.83,447.66
O0000356,P00574,1,852.53,99.96,752.57,608.91
O0000357,P00514,3,1848.28,1200.97,5896.43,3078.45
O0000357,P00171,1,889.11,192.57,945.49,528.0
O0000358,P00019,3,3110.9,744.56,8588.14,7066.02
O0000358,P00395,2,1538.36,245.46,2831.26,2237.82
O0000359,P00245,3,3043.07,1300.79,7828.42,4673.13
O0000360,P00489,2,3980.51,960.31,7000.71,4059.82
O0000361,P00047,2,347.24,17.36,871.58,341.72
O0000361,P00063,1,416.2,10.4,522.33,257.22
O0000362,P00148,2,409.29,0.0,818.58,557.06
O0000363,P00017,3,9172.84,89.82,27428.7,13222.77
O0000363,P00586,2,3775.36,24.64,7526.08,3975.98
O0000363,P00119,3,616.82,6.04,1844.42,930.87
O0000364,P00230,1,2432.59,530.9,2582.82,1381.0
O0000364,P00191,2,1149.59,501.78,2441.17,1471.74
O0000365,P00510,3,1436.91,677.87,3632.86,3241.2
O0000366,P00191,2,1149.59,421.53,1877.65,1471.74
O0000367,P00079,3,123.63,25.33,345.56,189.3
O0000368,P00573,1,1449.34,117.45,1331.89,756.48
O0000368,P00476,3,510.84,124.19,1408.33,1075.98
O0000369,P00195,1,2602.07,285.68,2316.39,1569.45
O0000369,P00452,3,8573.01,2823.64,22895.39,16153.62
O0000369,P00336,1,2488.04,273.16,2214.88,1475.57
O0000370,P00075,2,719.16,118.9,1722.15,1006.72
O0000371,P00409,2,9193.86,1548.13,16839.59,9661.92
O0000371,P00087,3,304.49,76.91,836.56,583.35
O0000372,P00124,1,466.12,74.14,522.5,326.25
O0000372,P00116,3,5440.93,2596.18,18297.0,8176.92
O0000372,P00476,2,510.84,162.5,1145.25,717.32
O0000373,P00263,2,678.48,43.47,1313.49,910.24
O0000374,P00534,3,1757.99,842.87,4431.1,3251.16
O0000374,P00600,1,2827.62,451.9,2375.72,1881.8
O0000374,P00058,3,4086.4,1959.24,10299.96,8532.78
O0000375,P00081,2,27557.69,1514.48,53600.9,40159.76
O0000375,P00137,1,4435.04,121.87,4313.17,2624.85
O0000375,P00511,3,1631.89,134.52,4761.15,3163.41
O0000375,P00231,3,2190.44,180.57,6390.75,3668.7
O0000376,P00444,2,3777.5,1424.63,6130.37,3806.36
O0000377,P00002,2,1129.53,165.41,2726.19,1584.38
O0000377,P00457,3,8960.17,1968.21,32438.84,19500.87
O0000377,P00198,3,444.29,97.59,1608.48,910.11
O0000377,P00102,3,174.64,38.36,632.26,327.15
O0000378,P00009,2,9882.27,2328.18,17436.36,11147.16
O0000378,P00069,1,9839.28,1159.02,8680.26,7460.38
O0000379,P00597,1,2476.03,241.75,2234.28,1271.83
O0000380,P00507,1,817.55,0.0,817.55,441.18
O0000380,P00514,1,1848.28,0.0,1848.28,1026.15
O0000381,P00002,2,1129.53,0.0,2259.06,1584.38
O0000381,P00301,1,517.75,0.0,517.75,313.32
O0000381,P00525,2,5789.15,0.0,11578.3,6743.32
O0000382,P00250,3,1616.83,453.35,4397.14,2948.94
O0000382,P00114,3,718.81,201.55,1954.88,1188.42
O0000383,P00372,2,440.55,7.17,873.93,652.42
O0000383,P00452,3,8573.01,209.18,25509.85,16153.62
O0000384,P00067,3,836.07,376.37,2131.84,1462.95
O0000385,P00089,1,13333.49,0.0,13333.49,9704.55
O0000386,P00550,1,519.45,0.0,664.9,293.9
O0000386,P00143,2,260.52,0.0,666.93,380.54
O0000387,P00312,1,205.38,34.58,170.8,145.72
O0000388,P00036,1,4262.77,648.4,3614.37,3024.45
O0000389,P00596,2,16884.82,0.0,33769.64,19504.04
O0000389,P00472,1,382.07,0.0,382.07,241.55
O0000389,P00251,3,2720.56,0.0,8161.68,5700.18
O0000390,P00144,2,447.47,106.88,788.06,525.96
O0000391,P00516,1,1002.54,153.73,848.81,706.08
O0000392,P00435,2,3333.91,1687.74,6847.07,3967.6
O0000392,P00395,3,1538.36,1168.15,4739.15,3356.73
O0000393,P00472,2,382.07,122.55,641.59,483.1
O0000394,P00584,3,859.28,204.19,2373.65,1436.07
O0000394,P00451,1,249.79,19.79,230.0,164.5
O0000395,P00083,2,669.83,199.96,1139.7,775.54
O0000395,P00553,3,34667.27,15523.18,88478.63,58305.96
O0000396,P00427,2,1146.53,0.0,2935.12,1400.1
O0000397,P00346,2,477.73,120.12,835.34,535.64
O0000397,P00023,1,128.54,16.16,112.38,72.41
O0000398,P00491,3,1091.13,644.3,2629.09,2035.17
O0000399,P00347,1,474.07,62.71,411.36,271.28
O0000399,P00127,2,211.34,55.92,366.76,292.24
O0000399,P00585,3,34140.13,13549.18,88871.21,49642.35
O0000400,P00452,2,8573.01,5745.33,16201.58,10769.08
O0000401,P00539,3,2133.53,607.38,5793.21,4609.11
O0000402,P00495,2,417.45,152.49,682.41,634.16
O0000403,P00212,3,8665.96,1734.82,24263.06,13342.05
O0000404,P00548,1,3354.03,143.22,3210.81,1744.39
O0000404,P00252,1,1562.49,66.72,1495.77,909.86
O0000405,P00225,2,12544.31,5665.77,19422.85,15396.56
O0000406,P00415,2,145.86,8.45,283.27,185.48
O0000406,P00034,2,1922.88,111.38,3734.38,2556.2
O0000407,P00033,3,2045.79,1111.52,5025.85,3090.12
O0000407,P00512,2,2332.66,844.92,3820.4,2427.96
O0000408,P00585,2,34140.13,5335.62,62944.64,33094.9
O0000409,P00351,3,1141.94,588.64,3796.41,2019.84
O0000409,P00304,1,1405.01,241.42,1557.0,679.34
O0000410,P00145,1,9669.95,381.34,9288.61,6802.08
O0000411,P00118,1,261.1,25.32,235.78,127.2
O0000411,P00600,1,2827.62,274.25,2553.37,1881.8
O0000411,P00310,2,2014.32,390.74,3637.9,2349.84
O0000411,P00382,3,246.37,71.69,667.42,447.66
O0000412,P00136,1,4211.94,1059.46,3152.48,2326.98
O0000413,P00138,3,448.61,0.0,1345.83,1006.56
O0000413,P00409,1,9193.86,0.0,9193.86,4830.96
O0000413,P00112,3,628.03,0.0,1884.09,1241.22
O0000414,P00075,1,719.16,108.71,610.45,503.36
O0000414,P00595,2,1215.0,367.32,2062.68,1695.34
O0000414,P00188,3,2442.82,1107.77,6220.69,4136.85
O0000415,P00316,2,10736.77,4074.28,17399.26,13283.6
O0000416,P00389,2,585.12,131.25,1038.99,600.04
O0000417,P00355,3,254.16,92.1,670.38,443.85
O0000418,P00321,1,24049.24,4170.91,19878.33,14852.28
O0000418,P00125,2,1369.16,474.91,2263.41,1628.78
O0000419,P00429,3,3415.44,1606.89,8639.43,5109.12
O0000420,P00406,1,732.43,94.25,638.18,546.95
O0000421,P00472,3,382.07,100.4,1045.81,724.65
O0000422,P00084,3,6086.74,2951.82,20421.26,11306.1
O0000423,P00179,2,425.93,13.71,838.15,548.16
O0000423,P00467,1,292.07,4.7,287.37,191.48
O0000424,P00524,1,3586.9,143.3,3443.6,1756.02
O0000425,P00467,2,292.07,0.0,584.14,382.96
O0000425,P00563,1,1678.17,0.0,1678.17,888.27
O0000425,P00372,3,440.55,0.0,1321.65,978.63
O0000425,P00045,3,1427.93,0.0,4283.79,2276.52
O0000426,P00131,1,242.95,49.33,193.62,173.92
O0000427,P00265,1,28140.86,4029.76,31990.54,15364.62
O0000427,P00340,3,7462.28,3205.79,25449.37,13142.43
O0000428,P00302,3,813.15,365.64,2073.81,1723.11
O0000429,P00350,3,535.98,196.32,1411.62,1197.36
O0000429,P00505,2,16961.72,4141.9,29781.54,18197.14
O0000430,P00418,2,2444.95,666.34,4223.56,2881.46
O0000431,P00373,1,7305.82,1011.34,6294.48,5543.33
O0000431,P00097,2,60925.13,16867.7,104982.56,89479.4
O0000432,P00010,3,4868.04,1976.55,12627.57,9490.92
O0000433,P00423,2,1950.44,281.81,4711.31,2491.22
O0000434,P00240,1,2055.87,360.46,2271.05,1499.71
O0000434,P00341,3,442.0,232.49,1464.79,667.89
O0000435,P00279,2,1662.74,495.8,2829.68,2194.06
O0000436,P00352,2,307.6,84.27,530.93,371.98
O0000436,P00411,1,1345.46,184.3,1161.16,1015.03
O0000436,P00096,2,866.54,237.4,1495.68,1298.06
O0000437,P00435,1,3333.91,664.65,2669.26,1983.8
O0000437,P00101,3,327.78,196.04,787.3,653.82
O0000438,P00553,3,34667.27,0.0,104001.81,58305.96
O0000439,P00077,1,2218.97,468.85,1750.12,1093.8
O0000439,P00135,1,1534.16,324.16,1210.0,876.04
O0000439,P00312,2,205.38,86.79,323.97,291.44
O0000440,P00547,1,234.46,22.77,211.69,126.38
O0000440,P00565,3,9571.34,2788.52,25925.5,15087.09
O0000440,P00443,3,395.01,115.08,1069.95,825.03
O0000441,P00041,3,7162.94,340.85,21147.97,16111.8
O0000441,P00362,3,544.02,25.89,1606.17,970.2
O0000442,P00193,2,2505.2,776.61,4233.79,2774.48
O0000442,P00070,3,65.84,30.62,166.9,122.16
O0000442,P00083,2,669.83,207.65,1132.01,775.54
O0000443,P00168,2,6039.85,1636.08,10443.62,6506.62
O0000443,P00089,2,13333.49,3611.79,23055.19,19409.1
O0000443,P00270,3,161.68,65.69,419.35,295.11
O0000443,P00248,1,1476.35,199.96,1276.39,746.8
O0000444,P00576,3,160.79,59.75,557.68,236.55
O0000445,P00494,2,266.11,86.68,445.54,319.3
O0000445,P00435,1,3333.91,542.98,2790.93,1983.8
O0000446,P00505,2,16961.72,2147.24,31776.2,18197.14
O0000447,P00530,1,442.82,82.74,360.08,331.44
O0000447,P00442,3,1660.56,930.81,4050.87,2461.98
O0000448,P00167,3,1474.72,535.89,3888.27,2444.37
O0000448,P00100,2,5629.16,1363.69,9894.63,5646.94
O0000448,P00134,1,270.56,32.77,237.79,180.7
O0000448,P00001,2,3624.74,878.11,6371.37,4778.68
O0000449,P00047,1,347.24,37.17,310.07,170.86
O0000449,P00127,1,211.34,22.62,188.72,146.12
O0000450,P00552,1,801.47,47.69,753.78,424.89
O0000451,P00072,3,227.17,102.36,579.15,501.9
O0000451,P00106,1,5512.82,827.97,4684.85,3396.23
O0000451,P00141,3,6292.78,2835.33,16043.01,13254.84
O0000452,P00132,2,2283.06,0.0,5844.63,2486.92
O0000452,P00451,3,249.79,0.0,959.19,493.5
O0000453,P00394,3,1592.29,843.28,5271.12,3472.08
O0000454,P00479,1,265.58,29.24,236.34,145.15
O0000454,P00524,3,3586.9,1184.65,9576.05,5268.06
O0000455,P00238,1,61.66,7.65,54.01,40.79
O0000456,P00089,3,13333.49,10379.76,29620.71,29113.65
O0000457,P00338,2,2977.07,1621.91,4332.23,3111.48
O0000457,P00004,3,12776.37,10440.85,27888.26,25222.23
O0000458,P00101,1,327.78,29.63,389.93,217.94
O0000458,P00275,3,912.45,247.42,3256.39,1435.17
O0000459,P00051,3,2318.96,850.16,6106.72,3916.56
O0000460,P00182,1,267.18,23.95,243.23,145.31
O0000461,P00553,2,34667.27,10197.26,59137.28,38870.64
O0000462,P00200,2,462.06,142.44,1040.43,508.4
O0000463,P00512,1,2332.66,262.75,2723.05,1213.98
O0000463,P00416,2,656.73,147.95,1533.28,924.5
O0000464,P00292,3,282.48,64.68,782.76,641.64
O0000464,P00242,1,8639.28,659.39,7979.89,5187.12
O0000465,P00202,3,8915.31,2701.5,24044.43,12955.71
O0000466,P00090,2,1309.04,228.95,2389.13,1642.1
O0000466,P00331,3,189.79,49.79,519.58,300.39
O0000467,P00248,2,1476.35,482.02,2470.68,1493.6
O0000467,P00331,1,189.79,30.98,158.81,100.13
O0000467,P00085,3,479.05,234.61,1202.54,895.11
O0000468,P00435,2,3333.91,1613.14,6921.67,3967.6
O0000468,P00438,3,190.8,138.48,594.19,336.72
O0000469,P00194,1,2445.22,97.5,2347.72,1544.08
O0000470,P00270,3,161.68,69.79,415.25,295.11
O0000470,P00012,1,979.63,140.95,838.68,661.13
O0000471,P00385,1,8749.64,1036.95,10162.59,4764.83
O0000472,P00586,1,3775.36,0.0,4832.46,1987.99
O0000473,P00553,3,34667.27,21938.5,82063.31,58305.96
O0000474,P00135,3,1534.16,693.72,3908.76,2628.12
O0000475,P00308,3,317.69,103.03,1116.9,473.25
O0000475,P00509,3,693.02,224.75,2436.44,1351.77
O0000476,P00182,2,267.18,64.86,469.5,290.62
O0000477,P00545,2,58415.48,10590.62,106240.34,64161.7
O0000477,P00579,1,565.12,51.23,513.89,327.11
O0000477,P00028,1,677.93,61.45,616.48,439.17
O0000478,P00420,1,8680.78,0.0,8680.78,6159.51
O0000479,P00512,3,2332.66,564.45,6433.53,3641.94
O0000479,P00408,2,256.86,41.44,472.28,258.62
O0000480,P00372,2,440.55,72.22,808.88,652.42
O0000481,P00234,2,4262.75,699.0,7826.5,4213.56
O0000482,P00328,3,6055.27,1454.42,16711.39,12196.38
O0000483,P00474,3,1691.77,550.17,4525.14,2739.63
O0000483,P00534,2,1757.99,381.14,3134.84,2167.44
O0000483,P00462,3,2170.74,705.93,5806.29,4254.99
O0000484,P00125,2,1369.16,272.32,2466.0,1628.78
O0000484,P00355,1,254.16,25.28,228.88,147.95
O0000485,P00323,1,197.47,60.14,192.62,127.14
O0000485,P00244,2,1081.46,658.72,2109.81,1269.9
O0000485,P00047,2,347.24,211.51,677.43,341.72
O0000485,P00522,3,1719.6,1571.13,5032.14,3158.16
O0000486,P00094,2,190.65,60.69,320.61,277.16
O0000487,P00545,3,58415.48,26812.57,148433.87,96242.55
O0000487,P00151,3,1824.65,837.51,4636.44,3746.82
O0000488,P00349,3,4317.45,2772.51,10179.84,6702.9
O0000488,P00118,2,261.1,111.78,410.42,254.4
O0000489,P00302,2,813.15,296.91,1329.39,1148.74
O0000489,P00311,1,280.75,51.26,229.49,148.51
O0000490,P00295,1,184.52,34.17,202.01,122.58
O0000491,P00153,2,2784.61,585.9,4983.32,3803.14
O0000491,P00500,3,1824.55,575.85,4897.8,2900.4
O0000491,P00363,1,1695.34,178.36,1516.98,918.37
O0000492,P00476,3,510.84,208.5,1753.13,1075.98
O0000493,P00473,3,15195.53,2657.71,42928.88,22075.71
O0000494,P00265,2,28140.86,9361.83,46919.89,30729.24
O0000494,P00365,1,4868.61,809.84,4058.77,2854.64
O0000495,P00286,2,2195.83,764.03,3627.63,2299.16
O0000496,P00318,2,392.23,81.25,703.21,528.8
O0000496,P00371,2,3124.77,647.32,5602.22,4721.18
O0000497,P00201,2,17261.31,318.86,34203.76,21575.66
O0000497,P00123,1,227.67,2.1,225.57,114.61
O0000498,P00311,1,280.75,31.74,249.01,148.51
O0000498,P00293,3,809.45,274.49,2153.86,1576.62
O0000499,P00538,1,533.84,0.0,533.84,373.2
O0000499,P00099,3,339.49,0.0,1018.47,534.72
O0000499,P00238,2,61.66,0.0,123.32,81.58
O0000499,P00368,3,337.89,0.0,1013.67,658.02
O0000500,P00524,3,3586.9,914.49,9846.21,5268.06
O0000501,P00599,3,636.27,391.25,1517.56,1276.08
O0000502,P00281,2,71235.95,31826.27,110645.63,106178.1
O0000502,P00162,2,7637.34,3412.15,11862.53,10395.38
O0000503,P00366,2,848.44,440.84,1256.04,937.4
O0000503,P00238,3,61.66,48.06,136.92,122.37
O0000504,P00565,3,9571.34,1149.99,27564.03,15087.09
O0000504,P00424,3,948.05,113.91,2730.24,2039.61
O0000505,P00298,3,7403.13,2418.48,26009.54,16222.56
O0000505,P00535,2,432.94,94.29,1014.04,417.52
O0000506,P00008,2,594.06,180.5,1007.62,635.3
O0000506,P00497,2,40340.19,12256.82,68423.56,53632.86
O0000506,P00539,3,2133.53,972.37,5428.22,4609.11
O0000507,P00223,3,277.61,62.28,770.55,584.79
O0000508,P00244,3,1081.46,212.5,3031.88,1904.85
O0000509,P00029,2,493.19,181.12,1081.45,643.46
O0000510,P00481,2,6609.77,1029.24,15891.78,7833.68
O0000511,P00445,2,580.2,163.06,997.34,762.46
O0000512,P00411,1,1345.46,323.02,1022.44,1015.03
O0000513,P00409,3,9193.86,3039.21,32265.21,14492.88
O0000514,P00387,2,2023.97,488.71,3559.23,2754.98
O0000514,P00549,2,975.59,235.57,1715.61,962.52
O0000514,P00135,1,1534.16,185.22,1348.94,876.04
O0000514,P00223,2,277.61,67.03,488.19,389.86
O0000515,P00177,1,10372.48,997.13,12279.64,7106.69
O0000516,P00135,1,1534.16,125.52,1838.2,876.04
O0000517,P00473,2,15195.53,4014.38,26376.68,14717.14
O0000517,P00551,2,311.48,82.29,540.67,381.2
O0000517,P00367,3,236.83,93.85,616.64,407.85
O0000518,P00131,3,242.95,32.04,696.81,521.76
O0000518,P00180,3,15835.87,2088.71,45418.9,35076.39
O0000519,P00403,2,327.95,129.09,526.81,398.84
O0000520,P00555,3,285.28,34.06,821.78,628.23
O0000520,P00320,1,209.86,8.35,201.51,129.88
O0000521,P00330,2,961.23,0.0,1922.46,1019.1
O0000521,P00572,2,6494.5,0.0,12989.0,6822.02
O0000521,P00168,1,6039.85,0.0,6039.85,3253.31
O0000522,P00293,1,809.45,24.76,784.69,525.54
O0000522,P00093,3,959.55,88.06,2790.59,1763.85
O0000523,P00415,1,145.86,18.09,127.77,92.74
O0000524,P00414,3,235.82,93.64,613.82,505.53
O0000525,P00115,1,200.27,19.25,181.02,99.2
O0000525,P00190,2,169.74,32.64,306.84,257.98
O0000526,P00182,3,267.18,64.61,736.93,435.93
O0000527,P00311,2,280.75,40.19,678.53,297.02
O0000527,P00327,3,966.97,207.65,3505.52,1759.95
O0000527,P00087,3,304.49,65.39,1103.85,583.35
O0000528,P00219,2,3363.16,185.16,6541.16,4630.54
O0000529,P00575,1,253.09,29.45,223.64,174.19
O0000530,P00059,2,230.4,0.05,460.75,248.56
O0000530,P00255,2,2145.36,0.46,4290.26,2885.04
O0000530,P00131,1,242.95,0.03,242.92,173.92
O0000531,P00562,3,6945.23,3077.12,23592.56,15644.46
O0000532,P00028,2,677.93,259.24,1476.26,878.34
O0000533,P00362,1,544.02,107.52,436.5,323.4
O0000533,P00390,3,2151.74,1275.84,5179.38,4465.44
O0000533,P00405,2,4085.07,1614.79,6555.35,5919.42
O0000534,P00147,2,4041.11,759.76,7322.46,5001.3
O0000535,P00500,2,1824.55,308.01,3341.09,1933.6
O0000535,P00577,1,30439.56,2569.35,27870.21,17158.64
O0000536,P00094,1,190.65,0.0,190.65,138.58
O0000537,P00552,3,801.47,429.19,1975.22,1274.67
O0000538,P00336,1,2488.04,567.12,2617.57,1475.57
O0000539,P00163,3,1323.17,561.4,4519.57,2558.25
O0000540,P00415,1,145.86,17.01,128.85,92.74
O0000541,P00222,3,840.94,532.69,2696.52,1810.89
O0000542,P00382,2,246.37,46.59,584.12,298.44
O0000543,P00489,2,3980.51,262.69,7698.33,4059.82
O0000543,P00134,1,270.56,8.93,261.63,180.7
O0000544,P00147,1,4041.11,379.63,3661.48,2500.65
O0000545,P00019,2,3110.9,628.09,5593.71,4710.68
O0000546,P00337,2,19533.4,4264.36,34802.44,22829.8
O0000546,P00550,3,519.45,170.1,1388.25,881.7
O0000546,P00037,3,2352.6,770.4,6287.4,5281.89
O0000546,P00397,1,7832.61,854.97,6977.64,5326.16
O0000547,P00322,1,2231.08,385.26,1845.82,1566.3
O0000548,P00047,2,347.24,179.76,709.17,341.72
O0000549,P00542,3,845.29,279.38,2966.54,1490.61
O0000549,P00491,1,1091.13,120.21,1276.44,678.39
O0000550,P00585,3,34140.13,19451.75,82968.64,49642.35
O0000551,P00345,1,15784.96,0.0,15784.96,7885.38
O0000552,P00282,1,7394.61,983.67,6410.94,5200.83
O0000552,P00171,3,889.11,354.82,2312.51,1584.0
O0000553,P00305,3,3782.2,3582.27,7764.33,8041.53
O0000553,P00311,3,280.75,265.91,576.34,445.53
O0000554,P00441,1,5220.95,904.06,4316.89,3004.98
O0000555,P00524,1,3586.9,413.02,4178.21,1756.02
O0000555,P00210,1,841.76,96.93,980.53,595.12
O0000556,P00250,1,1616.83,54.1,1562.73,982.98
O0000557,P00285,1,4000.97,0.0,4000.97,2566.44
O0000558,P00587,3,1424.53,652.03,3621.56,2987.13
